# Station Name;Device Model Identifier;IP Address;Subnet Name;Device Custom Parameters;Submodule 1 Name;Submodule 1 Model;Submodule 1 Addresses (I&Q);Submodule 1 Custom Parameters;Submodule 2 Name;Submodule 2 Model;Submodule 2 Addresses (I&Q);Submodule 2 Custom Parameters;Submodule 3 Name;Submodule 3 Model;Submodule 3 Addresses (I&Q);Submodule 3 Custom Parameters;Submodule 4 Name;Submodule 4 Model;Submodule 4 Addresses (I&Q);Submodule 4 Custom Parameters;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# n0006-zp001-el001-k25501;6ES7158-3AD10-0XA0;192.168.50.6;Subnet50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# n0007-zp001-el001-k25502;6ES7158-3AD10-0XA0;192.168.50.7;Subnet50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# n0008-zp001-el001-k25601;6ES7158-3AD10-0XA0;192.168.50.8;Subnet50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# n0009-zp001-el001-k25602;6ES7158-3AD10-0XA0;192.168.50.9;Subnet50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0033-zp001-el001-k40001;6ES7155-6AU01-0BN0;192.168.50.33;Subnet50;;-K40002;6ES7131-6BH01-0BA0;2565&2565;;-K40003;6ES7136-6BA01-0CA0;2576&2576;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K40004;6ES7136-6BA01-0CA0;2586&2586;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K40005;6ES7136-6BA01-0CA0;2596&2596;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K40010;6ES7136-6BA01-0CA0;2606&2606;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K40006;6ES7136-6DB00-0CA0;2626&2626;PotentialGroup=1;-K40007;6ES7136-6DB00-0CA0;2631&2631;;-K40008;6ES7136-6DB00-0CA0;2636&2636;;-K40009;6ES7132-6BH01-0BA0;2646&2646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0034-ug6-el001-k30001;6ES7155-6AU01-0BN0;192.168.50.34;Subnet50;;-K30002;6ES7131-6BH01-0BA0;2677&2677;;-K30003;6ES7131-6BH01-0BA0;2679&2679;;-K30004;6ES7136-6BA01-0CA0;2690&2690;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;2700&2700;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6BA01-0CA0;2710&2710;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;2720&2720;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;2750&2750;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;2755&2755;;-K30010;6ES7136-6DB00-0CA0;2760&2760;;-K30011;6ES7136-6DB00-0CA0;2765&2765;;-K30012;6ES7136-6DB00-0CA0;2770&2770;;-K30013;6ES7136-6DB00-0CA0;2775&2775;;-K30014;6ES7136-6DB00-0CA0;2780&2780;;;;;;;;;;;;;;;;;;;;;;;;;
n0035-ug6-xn10;55556;192.168.50.35;Subnet50;;-XN10;55556_DefaultCard;2810&2810;Failsafe_FDestinationAddress=035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0043-db93-el001-k30001;6ES7155-6AU01-0BN0;192.168.50.43;Subnet50;;-K30002;6ES7131-6BH01-0BA0;2841&2841;;-K30003;6ES7136-6BA01-0CA0;2852&2852;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;2882&2882;PotentialGroup=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0031-db931-xn10;55556;192.168.50.31;Subnet50;;-XN10;55556_DefaultCard;2912&2912;Failsafe_FDestinationAddress=031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0005-lv008-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.5;Subnet51;;-K30002;6ES7131-6BH01-0BA0;3420&3420;;-K30003;6ES7136-6BA01-0CA0;3431&3431;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(0)=0,Failsafe_SensorEvaluation.Ch(1)=0,Failsafe_SensorEvaluation.Ch(5)=0,Failsafe_SensorEvaluation.Ch(2)=0;-K30004;6ES7136-6BA01-0CA0;3441&3441;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6DB00-0CA0;3471&3471;PotentialGroup=1;-K30006;6ES7136-6DB00-0CA0;3476&3476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0006-lv008-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.6;Subnet51;;-K30002;6ES7131-6BH01-0BA0;3506&3506;;-K30003;6ES7136-6BA01-0CA0;3517&3517;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(0)=0,Failsafe_SensorEvaluation.Ch(1)=0,Failsafe_SensorEvaluation.Ch(5)=0,Failsafe_SensorEvaluation.Ch(2)=0;-K30004;6ES7136-6BA01-0CA0;3527&3527;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6DB00-0CA0;3557&3557;PotentialGroup=1;-K30006;6ES7136-6DB00-0CA0;3562&3562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0007-icg22-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.7;Subnet51;;-K30002;6ES7131-6BH01-0BA0;3592&3592;;-K30003;6ES7136-6BA01-0CA0;3603&3603;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;3613&3613;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;3623&3623;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6BA01-0CA0;3633&3633;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6DB00-0CA0;3663&3663;PotentialGroup=1;-K30008;6ES7136-6DB00-0CA0;3668&3668;;-K30009;6ES7136-6DB00-0CA0;3673&3673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0008-icg12-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.8;Subnet51;;-K30002;6ES7131-6BH01-0BA0;3703&3703;;-K30003;6ES7136-6BA01-0CA0;3714&3714;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;3724&3724;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;3734&3734;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6BA01-0CA0;3744&3744;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6DB00-0CA0;3774&3774;PotentialGroup=1;-K30008;6ES7136-6DB00-0CA0;3779&3779;;-K30009;6ES7136-6DB00-0CA0;3784&3784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0009-uf42-el002-k30001;6ES7155-6AU01-0BN0;192.168.51.9;Subnet51;;-K30002;6ES7131-6BH01-0BA0;3814&3814;;-K30003;6ES7136-6BA01-0CA0;3825&3825;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;3855&3855;PotentialGroup=1;-K30005;6ES7136-6DB00-0CA0;3860&3860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0010-lv007-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.10;Subnet51;;-K30002;6ES7131-6BH01-0BA0;3890&3890;;-K30003;6ES7136-6BA01-0CA0;3901&3901;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;3931&3931;PotentialGroup=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0011-lv007-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.11;Subnet51;;-K30002;6ES7131-6BH01-0BA0;3961&3961;;-K30003;6ES7136-6BA01-0CA0;3972&3972;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;4002&4002;PotentialGroup=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0021-uc2-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.21;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4032&4032;;-K30003;6ES7136-6BA01-0CA0;4043&4043;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;4073&4073;PotentialGroup=1;-K30005;6ES7132-6BH01-0BA0;4083&4083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0025-dc91-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.25;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4114&4114;;-K30003;6ES7136-6BA01-0CA0;4125&4125;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;4155&4155;PotentialGroup=1;-K30005;6ES7136-6DB00-0CA0;4160&4160;;-K30006;6ES7136-6DB00-0CA0;4165&4165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0026-uc915-xn10;55556;192.168.51.26;Subnet51;;-XN10;55556_DefaultCard;4195&4195;Failsafe_FDestinationAddress=126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0027-uc915-xn11;55556;192.168.51.27;Subnet51;;-XN11;55556_DefaultCard;4204&4204;Failsafe_FDestinationAddress=127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0028-lv005-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.28;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4213&4213;;-K30003;6ES7136-6BA01-0CA0;4224&4224;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;4254&4254;PotentialGroup=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0029-ct2-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.29;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4284&4284;;-K30003;6ES7136-6BA01-0CA0;4295&4295;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;4305&4305;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;4315&4315;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6BA01-0CA0;4325&4325;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;4335&4335;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;4365&4365;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;4370&4370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0033-uc26-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.33;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4400&4400;;-K30003;6ES7131-6BH01-0BA0;4402&4402;;-K30004;6ES7136-6BA01-0CA0;4413&4413;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;4423&4423;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(3)=0;-K30006;6ES7136-6BA01-0CA0;4433&4433;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;4443&4443;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;4473&4473;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;4478&4478;;-K30010;6ES7136-6DB00-0CA0;4483&4483;;-K30011;6ES7136-6DB00-0CA0;4488&4488;;-K30012;6ES7136-6DB00-0CA0;4493&4493;;-K30013;6ES7136-6DB00-0CA0;4498&4498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0034-uc264-xn10;55556;192.168.51.34;Subnet51;;-XN10;55556_DefaultCard;4528&4528;Failsafe_FDestinationAddress=134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0035-ct2-el002-k30001;6ES7155-6AU01-0BN0;192.168.51.35;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4537&4537;;-K30003;6ES7136-6BA01-0CA0;4548&4548;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;4558&4558;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;4568&4568;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6BA01-0CA0;4578&4578;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;4588&4588;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;4618&4618;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;4623&4623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0036-lv005-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.36;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4653&4653;;-K30003;6ES7136-6BA01-0CA0;4664&4664;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;4694&4694;PotentialGroup=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0041-uc27-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.41;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4724&4724;;-K30003;6ES7136-6BA01-0CA0;4735&4735;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(1)=0;-K30004;6ES7136-6BA01-0CA0;4745&4745;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;4755&4755;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6DB00-0CA0;4785&4785;PotentialGroup=1;-K30007;6ES7136-6DB00-0CA0;4790&4790;;-K30008;6ES7136-6DB00-0CA0;4795&4795;;-K30009;6ES7136-6DB00-0CA0;4800&4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0042-uc274-xn10;55556;192.168.51.42;Subnet51;;-XN10;55556_DefaultCard;4830&4830;Failsafe_FDestinationAddress=142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0046-uc25-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.46;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4839&4839;;-K30003;6ES7131-6BH01-0BA0;4841&4841;;-K30004;6ES7136-6BA01-0CA0;4852&4852;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;4862&4862;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(3)=0;-K30006;6ES7136-6BA01-0CA0;4872&4872;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;4882&4882;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;4912&4912;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;4917&4917;;-K30010;6ES7136-6DB00-0CA0;4922&4922;;-K30011;6ES7136-6DB00-0CA0;4927&4927;;-K30012;6ES7136-6DB00-0CA0;4932&4932;;-K30013;6ES7136-6DB00-0CA0;4937&4937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0047-uc254-xn10;55556;192.168.51.47;Subnet51;;-XN10;55556_DefaultCard;4967&4967;Failsafe_FDestinationAddress=147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0048-lv006-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.48;Subnet51;;-K30002;6ES7131-6BH01-0BA0;4976&4976;;-K30003;6ES7136-6BA01-0CA0;4987&4987;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;5017&5017;PotentialGroup=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0051-uc24-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.51;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5047&5047;;-K30003;6ES7131-6BH01-0BA0;5049&5049;;-K30004;6ES7136-6BA01-0CA0;5060&5060;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;5070&5070;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(3)=0;-K30006;6ES7136-6BA01-0CA0;5080&5080;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;5090&5090;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;5120&5120;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;5125&5125;;-K30010;6ES7136-6DB00-0CA0;5130&5130;;-K30011;6ES7136-6DB00-0CA0;5135&5135;;-K30012;6ES7136-6DB00-0CA0;5140&5140;;-K30013;6ES7136-6DB00-0CA0;5145&5145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0052-uc244-xn10;55556;192.168.51.52;Subnet51;;-XN10;55556_DefaultCard;5175&5175;Failsafe_FDestinationAddress=152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0056-uc23-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.56;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5184&5184;;-K30003;6ES7131-6BH01-0BA0;5186&5186;;-K30004;6ES7136-6BA01-0CA0;5197&5197;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;5207&5207;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(3)=0;-K30006;6ES7136-6BA01-0CA0;5217&5217;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;5227&5227;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;5257&5257;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;5262&5262;;-K30010;6ES7136-6DB00-0CA0;5267&5267;;-K30011;6ES7136-6DB00-0CA0;5272&5272;;-K30012;6ES7136-6DB00-0CA0;5277&5277;;-K30013;6ES7136-6DB00-0CA0;5282&5282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0057-uc234-xn10;55556;192.168.51.57;Subnet51;;-XN10;55556_DefaultCard;5312&5312;Failsafe_FDestinationAddress=157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0058-ct2-el003-k30001;6ES7155-6AU01-0BN0;192.168.51.58;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5321&5321;;-K30003;6ES7136-6BA01-0CA0;5332&5332;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;5342&5342;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;5352&5352;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6BA01-0CA0;5362&5362;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;5372&5372;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;5402&5402;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;5407&5407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0061-uc22-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.61;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5437&5437;;-K30003;6ES7131-6BH01-0BA0;5439&5439;;-K30004;6ES7136-6BA01-0CA0;5450&5450;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;5460&5460;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(3)=0;-K30006;6ES7136-6BA01-0CA0;5470&5470;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;5480&5480;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;5510&5510;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;5515&5515;;-K30010;6ES7136-6DB00-0CA0;5520&5520;;-K30011;6ES7136-6DB00-0CA0;5525&5525;;-K30012;6ES7136-6DB00-0CA0;5530&5530;;-K30013;6ES7136-6DB00-0CA0;5535&5535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0062-uc224-xn10;55556;192.168.51.62;Subnet51;;-XN10;55556_DefaultCard;5565&5565;Failsafe_FDestinationAddress=162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0063-lv006-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.63;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5574&5574;;-K30003;6ES7136-6BA01-0CA0;5585&5585;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;5615&5615;PotentialGroup=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0066-uc21-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.66;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5645&5645;;-K30003;6ES7131-6BH01-0BA0;5647&5647;;-K30004;6ES7136-6BA01-0CA0;5658&5658;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;5668&5668;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(3)=0;-K30006;6ES7136-6BA01-0CA0;5678&5678;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;5688&5688;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;5718&5718;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;5723&5723;;-K30010;6ES7136-6DB00-0CA0;5728&5728;;-K30011;6ES7136-6DB00-0CA0;5733&5733;;-K30012;6ES7136-6DB00-0CA0;5738&5738;;-K30013;6ES7136-6DB00-0CA0;5743&5743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0067-uc214-xn10;55556;192.168.51.67;Subnet51;;-XN10;55556_DefaultCard;5773&5773;Failsafe_FDestinationAddress=167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0070-uf31-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.70;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5782&5782;;-K30003;6ES7136-6BA01-0CA0;5793&5793;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;5823&5823;PotentialGroup=1;-K30005;6ES7136-6DB00-0CA0;5828&5828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0071-uf41-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.71;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5858&5858;;-K30003;6ES7136-6BA01-0CA0;5869&5869;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;5899&5899;PotentialGroup=1;-K30005;6ES7136-6DB00-0CA0;5904&5904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0072-uf51-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.72;Subnet51;;-K30002;6ES7131-6BH01-0BA0;5934&5934;;-K30003;6ES7136-6BA01-0CA0;5945&5945;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(1)=0;-K30004;6ES7136-6DB00-0CA0;5975&5975;PotentialGroup=1;-K30005;6ES7136-6DB00-0CA0;5980&5980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0080-uf511-xn10;55556;192.168.51.80;Subnet51;;-XN10;55556_DefaultCard;6010&6010;Failsafe_FDestinationAddress=180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0073-ifg31-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.73;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6019&6019;;-K30003;6ES7136-6BA01-0CA0;6030&6030;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;6040&6040;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6DB00-0CA0;6070&6070;PotentialGroup=1;-K30006;6ES7136-6DB00-0CA0;6075&6075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0074-ifg41-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.74;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6105&6105;;-K30003;6ES7136-6BA01-0CA0;6116&6116;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;6126&6126;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6DB00-0CA0;6156&6156;PotentialGroup=1;-K30006;6ES7136-6DB00-0CA0;6161&6161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
